"IOC3_1_Binomial"	"SpeciesID"	"IOC3_1_Order"	"IOC3_1_Family"	"IOC3_1_Genus"	"IOC3_1_Species"	"Taxonomic_Comments"	"Extinct_full"	"Extinct_partial"	"Marine_full"	"Marine_partial"	"Migratory_status"	"Migr_dir_full"	"Migr_dir_partial"	"Migr_dir_local"	"Migr_disp_full"	"Migr_disp_partial"	"Migr_disp_local"	"Migr_altitudinal"	"Irruptive"	"Nomad_full"	"Nomad_partial"	"Nomad_local"	"Resid_full"	"Resid_partial"	"Unknown"	"Uncertain"	"Migratory_status_Comments"	"Doublechecked"
"Aegolius_funereus"	2957	"STRIGIFORMES"	"Strigidae"	"Aegolius"	"funereus"	""	0	0	0	0	"dispersive migratory"	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	"generally resident but dispersive in years when prey scarce, may partially migrate and can be nomadic when prey declines"	1
"Aegolius_acadicus"	2958	"STRIGIFORMES"	"Strigidae"	"Aegolius"	"acadicus"	""	0	0	0	0	"directional migratory"	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	"present year-round in breeding range but many move S in winter, movements poorly documented, in W probably altitud as well as latitud"	1
"Aegolius_ridgwayi"	2959	"STRIGIFORMES"	"Strigidae"	"Aegolius"	"ridgwayi"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Aegolius_harrisii"	2960	"STRIGIFORMES"	"Strigidae"	"Aegolius"	"harrisii"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"probably resident"	NA
"Ninox_rufa"	2961	"STRIGIFORMES"	"Strigidae"	"Ninox"	"rufa"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"resident, perhaps some local movement"	NA
"Ninox_burhani"	2962	"STRIGIFORMES"	"Strigidae"	"Ninox"	"burhani"	"recently described, not in SibleyMonroe, not in HBW books, but it is in HBW online"	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"probably sedentary"	1
"Ninox_strenua"	2963	"STRIGIFORMES"	"Strigidae"	"Ninox"	"strenua"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"little known, resident and largely sedentary"	NA
"Ninox_connivens"	2964	"STRIGIFORMES"	"Strigidae"	"Ninox"	"connivens"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"apparently resident"	NA
"Ninox_rudolfi"	2965	"STRIGIFORMES"	"Strigidae"	"Ninox"	"rudolfi"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"almost certainly resident"	1
"Ninox_boobook"	2966	"STRIGIFORMES"	"Strigidae"	"Ninox"	"boobook"	""	0	0	0	0	"resident"	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	"not well-known, largely resident, some winter dispersal, S-most popltns possibly partially migratory"	1
"Ninox_novaeseelandiae"	2967	"STRIGIFORMES"	"Strigidae"	"Ninox"	"novaeseelandiae"	"includes leucopsis; also includes extinct subspecies undulata, Norfolk Island Morepork (surviving as hybrid with novaeseelandiae) and albaria, Lord Howe Island Morepork"	0	1	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"mainly resident, movements poorly understood"	1
"Ninox_scutulata"	2968	"STRIGIFORMES"	"Strigidae"	"Ninox"	"scutulata"	"in HBW Ninox_scutulata includes obscura, japonica and randi"	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"largely sedentary"	1
"Ninox_japonica"	2969	"STRIGIFORMES"	"Strigidae"	"Ninox"	"japonica"	"in HBW japonica is race of Ninox_scutulata, but it is a separate species in HBW online"	0	0	0	0	"directional migratory"	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	"almost wholly migratory, some resident island popltns (text on scutulata in HBW)"	1
"Ninox_randi"	2970	"STRIGIFORMES"	"Strigidae"	"Ninox"	"randi"	"in HBW randi is race of Ninox_scutulata, but it is a separate species in HBW online"	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"sedentary (text on scutulata in HBW)"	1
"Ninox_obscura"	2971	"STRIGIFORMES"	"Strigidae"	"Ninox"	"obscura"	"in HBW obscura is race of Ninox_scutulata, but it is a separate species in HBW online"	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"sedentary (text on scutulata in HBW)"	1
"Ninox_affinis"	2972	"STRIGIFORMES"	"Strigidae"	"Ninox"	"affinis"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Ninox_superciliaris"	2973	"STRIGIFORMES"	"Strigidae"	"Ninox"	"superciliaris"	"now Athene_superciliaris"	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Ninox_philippensis"	2974	"STRIGIFORMES"	"Strigidae"	"Ninox"	"philippensis"	"includes spilocephala, leventisi, reyi, rumseyi, spilonotus, mindorensis"	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"probably sedentary"	NA
"Ninox_ochracea"	2975	"STRIGIFORMES"	"Strigidae"	"Ninox"	"ochracea"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"no information, presumably resident"	NA
"Ninox_ios"	2976	"STRIGIFORMES"	"Strigidae"	"Ninox"	"ios"	"recently described, not in HBW books but it is in HBW online"	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"probably sedentary"	1
"Ninox_squamipila"	2977	"STRIGIFORMES"	"Strigidae"	"Ninox"	"squamipila"	"in HBW Ninox_squamipila includes races hypogramma and forbesi"	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	1
"Ninox_hypogramma"	2978	"STRIGIFORMES"	"Strigidae"	"Ninox"	"hypogramma"	"includes hantu; in HBW hypogramma is race of Ninox_squamipila"	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"resident (text on squamipila in HBW)"	1
"Ninox_forbesi"	2979	"STRIGIFORMES"	"Strigidae"	"Ninox"	"forbesi"	"in HBW forbesi is race of Ninox_squamipila"	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"probably sedentary (text on squamipila in HBW)"	1
"Ninox_natalis"	2980	"STRIGIFORMES"	"Strigidae"	"Ninox"	"natalis"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Ninox_theomacha"	2981	"STRIGIFORMES"	"Strigidae"	"Ninox"	"theomacha"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"probably resident"	NA
"Ninox_meeki"	2982	"STRIGIFORMES"	"Strigidae"	"Ninox"	"meeki"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Ninox_punctulata"	2983	"STRIGIFORMES"	"Strigidae"	"Ninox"	"punctulata"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Ninox_variegata"	2984	"STRIGIFORMES"	"Strigidae"	"Ninox"	"variegata"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"no information, presumably resident"	NA
"Ninox_odiosa"	2985	"STRIGIFORMES"	"Strigidae"	"Ninox"	"odiosa"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"movements unknown, probably resident"	NA
"Ninox_jacquinoti"	2986	"STRIGIFORMES"	"Strigidae"	"Ninox"	"jacquinoti"	"includes granti, malaitae, roseoaxillaris"	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"no information, presumably resident"	NA
"Ninox_sumbaensis"	2987	"STRIGIFORMES"	"Strigidae"	"Ninox"	"sumbaensis"	"recently described, not in SibleyMonroe, not in HBW books, but it is HBW online"	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"presumably sedentary"	1
"Uroglaux_dimorpha"	2988	"STRIGIFORMES"	"Strigidae"	"Uroglaux"	"dimorpha"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"movements unknown, probably resident"	NA
"Sceloglaux_albifacies"	2989	"STRIGIFORMES"	"Strigidae"	"Sceloglaux"	"albifacies"	"extinct"	1	0	0	0	"extinct"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	""	NA
"Pseudoscops_grammicus"	2990	"STRIGIFORMES"	"Strigidae"	"Pseudoscops"	"grammicus"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Pseudoscops_clamator"	2991	"STRIGIFORMES"	"Strigidae"	"Pseudoscops"	"clamator"	"HBW: Asio_clamator"	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Nesasio_solomonensis"	2992	"STRIGIFORMES"	"Strigidae"	"Nesasio"	"solomonensis"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"probably sedentary"	NA
"Asio_stygius"	2993	"STRIGIFORMES"	"Strigidae"	"Asio"	"stygius"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"little known, probably largely resident"	1
"Asio_otus"	2994	"STRIGIFORMES"	"Strigidae"	"Asio"	"otus"	""	0	0	0	0	"directional migratory"	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	"resident and migratory, migration poorly understood, nomadic in parts of range (respoonding to prey availability), in others regular migration suggested"	1
"Asio_abyssinicus"	2995	"STRIGIFORMES"	"Strigidae"	"Asio"	"abyssinicus"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"no information, presumed resident (HBW map year-round)"	NA
"Asio_madagascariensis"	2996	"STRIGIFORMES"	"Strigidae"	"Asio"	"madagascariensis"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Asio_flammeus"	2997	"STRIGIFORMES"	"Strigidae"	"Asio"	"flammeus"	""	0	0	0	0	"directional migratory"	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	"thought to be highly migratory in N part of range, though perhaps nomadic (food supply), present throughout year in lower latitudes"	1
"Asio_capensis"	2998	"STRIGIFORMES"	"Strigidae"	"Asio"	"capensis"	""	0	0	0	0	"dispersive migratory"	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	"partially migratory, wanders to uncertain extent outside breeding season, also nomadic when habitat destroyed, often local irruptions"	1
"Podargus_ocellatus"	2999	"CAPRIMULGIFORMES"	"Podargidae"	"Podargus"	"ocellatus"	"in HBW Podargus_ocellatus includes race inexpectatus"	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Podargus_papuensis"	3000	"CAPRIMULGIFORMES"	"Podargidae"	"Podargus"	"papuensis"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"Australian old literature lists this as migratory, but now known to be resident"	NA
"Podargus_strigoides"	3001	"CAPRIMULGIFORMES"	"Podargidae"	"Podargus"	"strigoides"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"seasonal movement suggested by some but unlikely"	NA
"Rigidipenna_inexpectata"	3002	"CAPRIMULGIFORMES"	"Podargidae"	"Rigidipenna"	"inexpectata"	"in HBW inexpectatus is race of Podargus_ocellatus, but it is a separate species in HBW online"	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"presumably resident (text on Podargus ocellatus in HBW)"	1
"Batrachostomus_auritus"	3003	"CAPRIMULGIFORMES"	"Podargidae"	"Batrachostomus"	"auritus"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"apparently sedentary"	NA
"Batrachostomus_harterti"	3004	"CAPRIMULGIFORMES"	"Podargidae"	"Batrachostomus"	"harterti"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"no information, presumably sedentary"	NA
"Batrachostomus_septimus"	3005	"CAPRIMULGIFORMES"	"Podargidae"	"Batrachostomus"	"septimus"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"presumably sedentary"	NA
"Batrachostomus_stellatus"	3006	"CAPRIMULGIFORMES"	"Podargidae"	"Batrachostomus"	"stellatus"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"apparently sedentary"	NA
"Batrachostomus_moniliger"	3007	"CAPRIMULGIFORMES"	"Podargidae"	"Batrachostomus"	"moniliger"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"apparently sedentary"	NA
"Batrachostomus_hodgsoni"	3008	"CAPRIMULGIFORMES"	"Podargidae"	"Batrachostomus"	"hodgsoni"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"apparently sedentary"	1
"Batrachostomus_poliolophus"	3009	"CAPRIMULGIFORMES"	"Podargidae"	"Batrachostomus"	"poliolophus"	"in HBW Batrachostomus_poliolophus includes race mixtus"	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"no information, presumably sedentary"	1
"Batrachostomus_mixtus"	3010	"CAPRIMULGIFORMES"	"Podargidae"	"Batrachostomus"	"mixtus"	"in HBW mixtus is race of Batrachostomus_poliolophus, but it is a separate species in HBW online"	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"no information, presumably sedentary (text on poliolophus in HBW)"	1
"Batrachostomus_javensis"	3011	"CAPRIMULGIFORMES"	"Podargidae"	"Batrachostomus"	"javensis"	"in HBW includes affinis and chaseni"	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"apparently sedentary"	1
"Batrachostomus_affinis"	3012	"CAPRIMULGIFORMES"	"Podargidae"	"Batrachostomus"	"affinis"	"in HBW included in Batrachostomus_javensis"	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"apparently sedentary (text on javensis in HBW)"	1
"Batrachostomus_chaseni"	3013	"CAPRIMULGIFORMES"	"Podargidae"	"Batrachostomus"	"chaseni"	"in HBW included in Batrachostomus_javensis"	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"apparently sedentary (text on javensis in HBW)"	1
"Batrachostomus_cornutus"	3014	"CAPRIMULGIFORMES"	"Podargidae"	"Batrachostomus"	"cornutus"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"apparently sedentary"	1
"Steatornis_caripensis"	3015	"CAPRIMULGIFORMES"	"Steatornithidae"	"Steatornis"	"caripensis"	""	0	0	0	0	"resident"	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	"post-breeding dispersal described, some nomadism in juveniles, other movements poorly known"	1
"Nyctibius_grandis"	3016	"CAPRIMULGIFORMES"	"Nyctibiidae"	"Nyctibius"	"grandis"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"presumed sedentary"	NA
"Nyctibius_aethereus"	3017	"CAPRIMULGIFORMES"	"Nyctibiidae"	"Nyctibius"	"aethereus"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"presumed sedentary"	NA
"Nyctibius_jamaicensis"	3018	"CAPRIMULGIFORMES"	"Nyctibiidae"	"Nyctibius"	"jamaicensis"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"presumed sedentary"	NA
"Nyctibius_griseus"	3019	"CAPRIMULGIFORMES"	"Nyctibiidae"	"Nyctibius"	"griseus"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"apparently sedentary"	1
"Nyctibius_maculosus"	3020	"CAPRIMULGIFORMES"	"Nyctibiidae"	"Nyctibius"	"maculosus"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"presumed sedentary"	NA
"Nyctibius_leucopterus"	3021	"CAPRIMULGIFORMES"	"Nyctibiidae"	"Nyctibius"	"leucopterus"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"probably sedentary"	NA
"Nyctibius_bracteatus"	3022	"CAPRIMULGIFORMES"	"Nyctibiidae"	"Nyctibius"	"bracteatus"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"presumed sedentary"	NA
"Eurostopodus_argus"	3023	"CAPRIMULGIFORMES"	"Caprimulgidae"	"Eurostopodus"	"argus"	""	0	0	0	0	"directional migratory"	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	"sedentary and locally nomadic in N, migratory and partially sedentary in S"	1
"Eurostopodus_mystacalis"	3024	"CAPRIMULGIFORMES"	"Caprimulgidae"	"Eurostopodus"	"mystacalis"	"includes nigripennis, exul"	0	0	0	0	"directional migratory"	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	"migratory in S and partly N of range, elsewhere sedentary"	1
"Eurostopodus_diabolicus"	3025	"CAPRIMULGIFORMES"	"Caprimulgidae"	"Eurostopodus"	"diabolicus"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"presumably sedentary"	NA
"Eurostopodus_papuensis"	3026	"CAPRIMULGIFORMES"	"Caprimulgidae"	"Eurostopodus"	"papuensis"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"no movements recorded, sedentary"	NA
"Eurostopodus_archboldi"	3027	"CAPRIMULGIFORMES"	"Caprimulgidae"	"Eurostopodus"	"archboldi"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"possibly sedentary"	NA
"Lyncornis_temminckii"	3028	"CAPRIMULGIFORMES"	"Caprimulgidae"	"Lyncornis"	"temminckii"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"no documented movements, sedentary"	NA
"Lyncornis_macrotis"	3029	"CAPRIMULGIFORMES"	"Caprimulgidae"	"Lyncornis"	"macrotis"	""	0	0	0	0	"resident"	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	"most popltns sedentary, some locally migratory disappearing after rains"	1
"Lurocalis_semitorquatus"	3030	"CAPRIMULGIFORMES"	"Caprimulgidae"	"Lurocalis"	"semitorquatus"	""	0	0	0	0	"resident"	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	"most popltns possibly sedentary, race nattereri may be migratory in S of range"	1
"Lurocalis_rufiventris"	3031	"CAPRIMULGIFORMES"	"Caprimulgidae"	"Lurocalis"	"rufiventris"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	"sedentary, possibly partially nomadic"	1
"Chordeiles_nacunda"	3032	"CAPRIMULGIFORMES"	"Caprimulgidae"	"Chordeiles"	"nacunda"	""	0	0	0	0	"directional migratory"	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	"migration patterns poorly understood, possibly sedentary in parts of range, migratory in others"	1
"Chordeiles_pusillus"	3033	"CAPRIMULGIFORMES"	"Caprimulgidae"	"Chordeiles"	"pusillus"	""	0	0	0	0	"directional migratory"	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	"movements poorly known, some popltns may be largely sedentary, but one race known to move E after breeding season"	1
"Chordeiles_rupestris"	3034	"CAPRIMULGIFORMES"	"Caprimulgidae"	"Chordeiles"	"rupestris"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	"poorly known, local movements possible in parts of range"	1
"Chordeiles_acutipennis"	3035	"CAPRIMULGIFORMES"	"Caprimulgidae"	"Chordeiles"	"acutipennis"	""	0	0	0	0	"directional migratory"	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	"little known, many popltns possibly largely sedentary, but some in N definitely migratory"	1
"Chordeiles_minor"	3036	"CAPRIMULGIFORMES"	"Caprimulgidae"	"Chordeiles"	"minor"	""	0	0	0	0	"directional migratory"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"highly migratory"	1
"Chordeiles_gundlachii"	3037	"CAPRIMULGIFORMES"	"Caprimulgidae"	"Chordeiles"	"gundlachii"	""	0	0	0	0	"directional migratory"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"highly migratory, but wintering areas undocumented"	1
"Nyctiprogne_leucopyga"	3038	"CAPRIMULGIFORMES"	"Caprimulgidae"	"Nyctiprogne"	"leucopyga"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"possibly sedentary"	NA
"Nyctiprogne_vielliardi"	3039	"CAPRIMULGIFORMES"	"Caprimulgidae"	"Nyctiprogne"	"vielliardi"	"HBW: Chordeiles_vielliardi"	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"possibly sedentary"	NA
"Veles_binotatus"	3040	"CAPRIMULGIFORMES"	"Caprimulgidae"	"Veles"	"binotatus"	"HBW: Caprimulgus_binotatus"	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Nyctidromus_albicollis"	3041	"CAPRIMULGIFORMES"	"Caprimulgidae"	"Nyctidromus"	"albicollis"	""	0	0	0	0	"resident"	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	"most popltns largely sedentary, one race in N partially migratory apparently moving S in winter"	1
"Phalaenoptilus_nuttallii"	3042	"CAPRIMULGIFORMES"	"Caprimulgidae"	"Phalaenoptilus"	"nuttallii"	""	0	0	0	0	"directional migratory"	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	"N popltns migrate S, limit of wintering range poorly known, sedentary popltns in S"	1
"Siphonorhis_brewsteri"	3043	"CAPRIMULGIFORMES"	"Caprimulgidae"	"Siphonorhis"	"brewsteri"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Siphonorhis_americana"	3044	"CAPRIMULGIFORMES"	"Caprimulgidae"	"Siphonorhis"	"americana"	"extinct"	1	0	0	0	"extinct"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	""	NA
"Nyctiphrynus_mcleodii"	3045	"CAPRIMULGIFORMES"	"Caprimulgidae"	"Nyctiphrynus"	"mcleodii"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"mainly sedentary"	NA
"Nyctiphrynus_yucatanicus"	3046	"CAPRIMULGIFORMES"	"Caprimulgidae"	"Nyctiphrynus"	"yucatanicus"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"possibly sedentary"	NA
"Nyctiphrynus_ocellatus"	3047	"CAPRIMULGIFORMES"	"Caprimulgidae"	"Nyctiphrynus"	"ocellatus"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Nyctiphrynus_rosenbergi"	3048	"CAPRIMULGIFORMES"	"Caprimulgidae"	"Nyctiphrynus"	"rosenbergi"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Antrostomus_carolinensis"	3049	"CAPRIMULGIFORMES"	"Caprimulgidae"	"Antrostomus"	"carolinensis"	""	0	0	0	0	"directional migratory"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"migratory, may overlap in breeding and non-breeding areas"	1
"Antrostomus_rufus"	3050	"CAPRIMULGIFORMES"	"Caprimulgidae"	"Antrostomus"	"rufus"	""	0	0	0	0	"directional migratory"	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	"poorly known, most popltns may be sedentary, one race partially migratory with S popltns moving N after breeding season"	1
"Antrostomus_cubanensis"	3051	"CAPRIMULGIFORMES"	"Caprimulgidae"	"Antrostomus"	"cubanensis"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Antrostomus_ekmani"	3052	"CAPRIMULGIFORMES"	"Caprimulgidae"	"Antrostomus"	"ekmani"	"recently split from Caprimulgus_cubanensis"	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Antrostomus_salvini"	3053	"CAPRIMULGIFORMES"	"Caprimulgidae"	"Antrostomus"	"salvini"	""	0	0	0	0	"resident"	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	"generally sedentary, occasional local movements outside breeding season"	1
"Antrostomus_badius"	3054	"CAPRIMULGIFORMES"	"Caprimulgidae"	"Antrostomus"	"badius"	""	0	0	0	0	"directional migratory"	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	"generally sedentary, though some S movement outside breeding season"	1
"Antrostomus_sericocaudatus"	3055	"CAPRIMULGIFORMES"	"Caprimulgidae"	"Antrostomus"	"sericocaudatus"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Antrostomus_ridgwayi"	3056	"CAPRIMULGIFORMES"	"Caprimulgidae"	"Antrostomus"	"ridgwayi"	""	0	0	0	0	"directional migratory"	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	"poorly known, but partly migratory in N and sedentary in S"	1
"Antrostomus_vociferus"	3057	"CAPRIMULGIFORMES"	"Caprimulgidae"	"Antrostomus"	"vociferus"	""	0	0	0	0	"directional migratory"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	""	1
"Antrostomus_arizonae"	3058	"CAPRIMULGIFORMES"	"Caprimulgidae"	"Antrostomus"	"arizonae"	"recently split from Caprimulgus_vociferus, separate species in HBW online"	0	0	0	0	"directional migratory"	0	1	0	0	1	0	1	0	0	0	0	0	1	0	1	"N popltns migratory, perhaps only altitud migrant in parts, other popltns may be largely sedentary although altitud movements are suggested"	1
"Antrostomus_noctitherus"	3059	"CAPRIMULGIFORMES"	"Caprimulgidae"	"Antrostomus"	"noctitherus"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Antrostomus_saturatus"	3060	"CAPRIMULGIFORMES"	"Caprimulgidae"	"Antrostomus"	"saturatus"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Caprimulgus_longirostris"	3061	"CAPRIMULGIFORMES"	"Caprimulgidae"	"Caprimulgus"	"longirostris"	"includes roraimae, decussata; now Systellura_longirostris"	0	0	0	0	"directional migratory"	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	"poorly understood, may be sedentary in N of range, migratory and partially migratory popltns in S, races roraimae, decussata sedentary"	1
"Caprimulgus_cayennensis"	3062	"CAPRIMULGIFORMES"	"Caprimulgidae"	"Caprimulgus"	"cayennensis"	"now Hydropsalis_cayennensis"	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"largely sedentary"	NA
"Caprimulgus_candicans"	3063	"CAPRIMULGIFORMES"	"Caprimulgidae"	"Caprimulgus"	"candicans"	"now in Eleothreptus; known from two museum specimens only until 1980s, now occurs at a few locations only"	0	0	0	0	"unknown"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	"largely unknown, may be migratory in parts of range"	1
